season_amp_over65	sigma	surveillance_report_1	surveillance_report_2	surveillance_report_3	surveillance_report_4	season_amp	season_offset	aki_hospitalisation_4	gastro_hospitalisation_4	gastro_gp_attend_1	gastro_gp_attend_2	D_immun	probT_under5	probT_over5	logDensity
1.5377878424072942	0.730664211256161	0.002030118653748574	4.6147886301847323e-4	7.899277564641297e-4	0.009269571191394899	0.04028919914665097	0.07545609404734237	0.2321983025127384	0.04273265728779659	0.41697051335941915	0.3052042342268638	9.021997354458279	0.20777178499242385	0.04528396546396915	-15654.166462386887
1.5377878424072942	0.730664211256161	0.002030118653748574	4.6147886301847323e-4	7.899277564641297e-4	0.009269571191394899	0.04028919914665097	0.07545609404734237	0.2321983025127384	0.04273265728779659	0.41697051335941915	0.3052042342268638	9.021997354458279	0.20777178499242385	0.04528396546396915	-15654.166462386887
1.5486296780873696	0.7046904877912692	0.0020835454692248964	4.433260854729871e-4	7.9044248569371e-4	0.009167320032455186	0.04101309677204717	0.07139830583580858	0.24386148194322943	0.04502374815858402	0.429342274661132	0.29867515063797617	9.50203826195498	0.20963206688035865	0.04763265994374783	-15658.488719495332
1.5486296780873696	0.7046904877912692	0.0020835454692248964	4.433260854729871e-4	7.9044248569371e-4	0.009167320032455186	0.04101309677204717	0.07139830583580858	0.24386148194322943	0.04502374815858402	0.429342274661132	0.29867515063797617	9.50203826195498	0.20963206688035865	0.04763265994374783	-15658.488719495332
1.4098118925359504	0.7273964510006818	0.0020344509171228244	4.458766383727751e-4	7.7084052397379e-4	0.01000808117584157	0.04054229165410812	0.07945681598516302	0.2167917484770332	0.04204600148065555	0.4231566128206091	0.2968064265080644	9.079112335270834	0.2061933202090241	0.046065371546700234	-15658.80912237284
1.193868103329261	0.7215704814586851	0.00206152399820318	4.370197299202307e-4	7.586652648439271e-4	0.011569351765488468	0.04087784610692363	0.07216073134359283	0.24690877806086875	0.057227172757476234	0.4275110676212667	0.2903266425233941	9.446374499006236	0.2053767766936823	0.04747471620954175	-15660.98918157977
1.1227535990714734	0.7985033956680369	0.001983656179465291	4.1118808211778273e-4	7.339475671553553e-4	0.011829844264891911	0.03852453246146219	0.08375783251967267	0.29715558183953533	0.0721589180425988	0.40783091287885415	0.2747250660693497	8.642494696678353	0.18693760089507785	0.04295574145413423	-15658.932917006889
1.29912362942195	0.8574919483001691	0.0018627018950653459	4.0333614718072953e-4	7.083359878980348e-4	0.010021314566594337	0.037572942552311105	0.0915448429084751	0.3377465434165827	0.0627519799969943	0.38910510125356546	0.26853455219818156	7.443975979961951	0.17548332697892802	0.038720981442950914	-15661.29450420765
1.4653422294280354	0.8317895133696196	0.0019096096323688323	4.2032026538404115e-4	7.223008644879067e-4	0.009224180794110705	0.038121787372266194	0.08590150969560378	0.2831943095832124	0.046182159659114846	0.39308778883316775	0.2816747315873073	7.951460750390189	0.18470264670328418	0.039696278585976144	-15662.094179067237
1.3639602250680956	0.8156034655956993	0.0019466538436331362	4.283162974463827e-4	7.478075847996336e-4	0.010205885055343528	0.03861236822419503	0.07989340568336174	0.33107838403391804	0.04188335642984804	0.40210417055604075	0.2910471406946454	8.153909646745959	0.18901616030655705	0.04046714664237647	-15659.518546919175
1.4804135803412057	0.7951902001913175	0.0019635022033786054	4.495792507673365e-4	7.82186244180592e-4	0.009918923128547027	0.039494591805142816	0.08799960956488823	0.3225039863204212	0.051032341117252106	0.4059908811897262	0.3083332943871101	8.738281714470865	0.1985035059981888	0.04121557643511572	-15658.907165093342
1.403654889521205	0.8242811990604646	0.0019234071014624968	4.456322668804201e-4	7.782964250941264e-4	0.010486736314578665	0.03831985004825117	0.08677133583246319	0.34973467753573384	0.06114109326846367	0.3958178996569959	0.3079461510482424	8.70016097133268	0.19459291042618596	0.03992447521024425	-15657.448695950605
1.3480194718899356	0.8220443401890649	0.0019361700936274403	4.436901733954046e-4	7.563316665432796e-4	0.010473503353574902	0.038224367138491686	0.07769735399452346	0.36812614353763506	0.07895127974908432	0.39932496767696546	0.2919119701559489	8.807912902261345	0.19049537289016283	0.0407550365256377	-15657.301628026285
1.3915204434192008	0.8231353320482908	0.0019311260796691608	4.539911889210879e-4	7.412247785175077e-4	0.009913336799215649	0.03884347774204595	0.07635374733478079	0.3104395153201624	0.07932403819844831	0.390315756591953	0.28939574247449523	8.669182483949218	0.18946384530945415	0.040738615240234366	-15652.993776980627
1.541676293902736	0.7733349762607954	0.0020229079643634593	4.671146950219581e-4	7.66368801907511e-4	0.009110948367656631	0.03921601257210543	0.06684238322743248	0.28159909233187225	0.060143435265783085	0.40822505946498394	0.303953202672789	9.229119205147759	0.20024933347657187	0.04318616578883026	-15654.466774327539
1.305969791048261	0.738920853910514	0.0020816464392647603	4.558700760197774e-4	7.33153716298488e-4	0.010408430449733013	0.039566889560710423	0.05745481732636502	0.27606215644797494	0.07631802391138581	0.41871745048596454	0.284712674607234	8.855505589509791	0.19868876885756986	0.04584581827692827	-15659.60729677816
1.4462949216635403	0.7141158999504754	0.00210278679352089	4.534383578415441e-4	7.223881949627816e-4	0.00905722742004157	0.04044455422554308	0.06387227555202889	0.21740165741852385	0.06728411542237774	0.4220605973132397	0.282575060940576	8.761370976318396	0.20073483812267753	0.04729179094670781	-15658.703599434322
1.503008277419997	0.7320799321675486	0.002066933083241821	4.647679602077934e-4	7.59987690860937e-4	0.009199652295086227	0.04002440531199716	0.08222716833293493	0.25788034383391145	0.06272214034316831	0.41612644255276177	0.2900056102186639	9.118899906303733	0.2029806718285577	0.04600626886667403	-15657.375686841402
1.4766956752537777	0.7202029803908725	0.0020557012255194474	4.809477678268828e-4	7.879000700934439e-4	0.009504484389214004	0.04029471436758276	0.07974544549086963	0.26224262954412997	0.06989308058697687	0.4248102399674537	0.3038868342009452	9.304797146068742	0.20854116884576485	0.04645615329551597	-15653.606362392327
1.4766956752537777	0.7202029803908725	0.0020557012255194474	4.809477678268828e-4	7.879000700934439e-4	0.009504484389214004	0.04029471436758276	0.07974544549086963	0.26224262954412997	0.06989308058697687	0.4248102399674537	0.3038868342009452	9.304797146068742	0.20854116884576485	0.04645615329551597	-15653.606362392327
1.2005578842894216	0.7378609348186631	0.0020611096092282145	4.6543795680532764e-4	7.643402323730445e-4	0.011660690578245295	0.03992118742817318	0.07753922451985562	0.34517869202273743	0.07844654305686932	0.42456949281819667	0.29512491252055656	8.7451127572955	0.202267143701433	0.0455639760336885	-15656.498468610254
1.1901338169111284	0.7469416195018177	0.0020555615408683788	4.8195406186035136e-4	7.974072533522945e-4	0.012139330806882204	0.04012950834999812	0.07211445221475836	0.3652966982277279	0.07220589696794126	0.42155156759524226	0.30702348907260335	9.312962281189645	0.20783996741824604	0.045065467020160864	-15657.127111865218
1.3420057153038585	0.7649455392412903	0.00200384368789942	4.655210110758188e-4	7.616938479785213e-4	0.010522848327666477	0.039023419644688834	0.07376059057494483	0.3113590715801612	0.06216768597747102	0.412499395729769	0.3006142386158088	9.007845757617359	0.20201956435026233	0.04377967481620575	-15655.214935563446
1.3661055294765705	0.7400370888590581	0.002062031771946005	4.739859537205536e-4	7.786008060303239e-4	0.010638576258050026	0.03992210199033469	0.07130701345448502	0.29474286077736894	0.05569907262559144	0.41691334279218006	0.3040844312662803	8.990380068911927	0.20726869446499793	0.04481864370254933	-15656.012338757277
1.5817784107982729	0.7517989948250873	0.0019878550083961936	4.918200256318475e-4	8.019476512961185e-4	0.009429679878249284	0.04004952594881821	0.0642273531792569	0.2785361594632485	0.04535826800017556	0.4104582765337739	0.3151692626840503	9.593157343540286	0.21045463594646427	0.044033915398643944	-15655.649228743034
1.3939087908276424	0.783966978530951	0.0019400700612003704	4.76547374583669e-4	7.974214078893816e-4	0.010505765529234979	0.039099620779103124	0.06918925092067373	0.2539029786112723	0.06603882792589663	0.4033475568044083	0.3101232379726284	9.112306417652402	0.20410250337362734	0.04222419457428458	-15656.364199289399
1.571854201352546	0.7676600058689738	0.0019538068291755	4.86165369766848e-4	8.159214843906005e-4	0.009433364362140165	0.039553406178883185	0.05922086983652718	0.19691367039527713	0.05469255243589684	0.410576937520495	0.3175994709735029	9.157966242211932	0.20710078419266126	0.042650255941733106	-15659.61392152634
1.3655091256932481	0.7701044719151272	0.0019687613958903134	4.919011001545363e-4	7.997792107097296e-4	0.010851199297425484	0.039219937778210895	0.07451262297763445	0.24971977636681758	0.07252865337209524	0.412345641650807	0.31238949049248227	9.234216211249107	0.20479505940182516	0.04317287547626972	-15656.37378905483
1.6052616032079985	0.8189062476695401	0.0019410403055213615	4.783711282301463e-4	7.964512578993543e-4	0.00927001009820873	0.03869007332126159	0.07630060265673151	0.21601545422658483	0.07962135486377242	0.3967167854369717	0.3103576225061984	9.461610942215465	0.19788743432435366	0.04043837413444791	-15654.168316189458
1.6442692035466053	0.8448424687118673	0.0019173212669206085	4.7344851551053667e-4	7.782261450749983e-4	0.008833902430815015	0.03793791991787165	0.08871428476855517	0.21206106210794015	0.05883972591535322	0.3860233699832727	0.3084586754713647	9.181130279388986	0.19279824294103332	0.039086411453424466	-15653.8933317839
1.5976156788502505	0.8535644491825853	0.0019250399875956558	4.6696967655625315e-4	7.456172246010577e-4	0.008655241080027515	0.037603246790857144	0.09628487858679931	0.23216520395680695	0.06807733623580599	0.38198556866858996	0.2958958191402888	8.789079617607447	0.18737974957708894	0.03891798477746675	-15656.252720835815
1.2238626639345451	0.8141700009461045	0.0019777803627035882	4.44830261907363e-4	7.625677298841671e-4	0.011565165238623255	0.03815116673775859	0.07899365256572834	0.29302647168631557	0.10968776301216494	0.3983032169310047	0.29875236339174327	9.340128521315417	0.1938535236995796	0.04175110248284377	-15657.099216698696
1.3594016606616395	0.8358943730039579	0.0018962618091536746	4.2308246255953194e-4	7.345677880293729e-4	0.009687369612117178	0.0380748651771424	0.06872638623366757	0.270766549386789	0.10524276890679085	0.3913253842541328	0.28276181655505167	8.622226245990205	0.1858714941664362	0.040434252293761914	-15656.958418477107
1.3327539281441438	0.8639403647101833	0.001840105884025257	4.230132084065268e-4	7.281569024217494e-4	0.010296004308286104	0.03804623567731683	0.06580687523043041	0.2994496935054728	0.10381414340743808	0.38247839191922467	0.2892379765451336	8.863681720535643	0.18475476375618605	0.039197200019980734	-15657.54408256291
1.4243497652703585	0.8950697978308878	0.0018131925934689588	4.4847340194063205e-4	7.603367355322172e-4	0.009901587667611853	0.03824105891347219	0.07579200735277655	0.25166224220267014	0.03673546119014217	0.3759872548581942	0.2980645456189579	9.243445399783331	0.18401587359960572	0.03765171160614967	-15655.83680132316
1.3130707588127584	0.8917073447122689	0.0018286704434385776	4.377290251426509e-4	7.409821794618326e-4	0.010536877385993303	0.037861141394845046	0.08582611836201025	0.26652010618719985	0.034534738973101525	0.37874777278856475	0.2902262589272936	8.990381935493188	0.1814363227805592	0.03799782115836573	-15655.639322282053
1.3115879357180475	0.8523916807308131	0.0018972412043145438	4.4498559059104635e-4	7.547940629838935e-4	0.010403504596828206	0.03786758567070525	0.0958631284382739	0.29969133069728343	0.033935102339874415	0.38600262150964476	0.2955895234661772	8.660646778648553	0.18644982088702616	0.03943393694776903	-15659.937231283537
1.564065453702444	0.8395926627100262	0.0019349657571487236	4.763167765078397e-4	7.838651952240274e-4	0.009112830533574564	0.03756987430907028	0.0835771151578818	0.33197305000234306	0.037116727533439565	0.390244566892151	0.3088393834026161	8.724888346053998	0.1913864609438686	0.03911044938232311	-15660.21522288647
1.6963928537808475	0.7467792061804771	0.0020149192613292365	4.947593066790016e-4	7.8838109218032e-4	0.008418361214578951	0.03936010273589288	0.08616225795073085	0.23158146320730846	0.050166581543744614	0.41768099191205244	0.30867728215118106	8.88607595125819	0.20496674313549415	0.043752691232156825	-15654.81127778085
1.8032860814254454	0.7713146865988223	0.0020029699953038583	5.095862258691438e-4	8.024261404185122e-4	0.008254663713850429	0.03889347545809521	0.08754554329358942	0.2107928986214006	0.03645705771838029	0.4102813242055126	0.31763930321443845	8.691628620419284	0.20290084076781242	0.04167126189261561	-15656.037855361024
1.794602515186195	0.7834504302654055	0.0019992838153106694	4.7561833908579994e-4	8.014859188188039e-4	0.008136850120173655	0.03802417523556891	0.08100600303008516	0.20362811819375592	0.03452752691688798	0.4040160259760296	0.3101443067385263	8.213771879463762	0.1976591897945999	0.040783204252103404	-15659.860302098563
1.7114066369967065	0.827712706796885	0.0019220879482644174	4.613160878799934e-4	7.747162066191991e-4	0.008198388146202058	0.037410561229255575	0.08884118397838256	0.21967679708796436	0.0478880614654648	0.3927934566222196	0.2996297485504407	8.11716710540748	0.18776419562702742	0.0391999327948583	-15658.861140070409
1.7686441291743713	0.8779690368455457	0.0018672335542966692	4.86132098365402e-4	7.990254405219459e-4	0.008178712480807619	0.03732148463479968	0.0911819621839246	0.21438373913184142	0.0636358373089847	0.38626007984319227	0.30189648578546346	8.197610854980606	0.18383633071112307	0.03667777166262379	-15658.59337389197
1.8268989247713574	0.8836381200084104	0.001843793665009886	4.980068830242623e-4	8.097970884983722e-4	0.007877191494239334	0.037131370963905216	0.09320342785876166	0.2272089532803572	0.06970081141082127	0.3820987549190795	0.3071907074709633	8.267886652601115	0.18464750081703163	0.03627535641846576	-15658.772572806989
1.8268989247713574	0.8836381200084104	0.001843793665009886	4.980068830242623e-4	8.097970884983722e-4	0.007877191494239334	0.037131370963905216	0.09320342785876166	0.2272089532803572	0.06970081141082127	0.3820987549190795	0.3071907074709633	8.267886652601115	0.18464750081703163	0.03627535641846576	-15658.772572806989
1.5064967552410606	0.8973842326370264	0.0018288401828431876	4.7248086927560186e-4	7.756509953991681e-4	0.009522710891697787	0.03654134755346086	0.10251980828219334	0.25329422786084815	0.06531003294138489	0.3808428674629087	0.2943965657704373	7.8978936462815295	0.1786582841564324	0.03622630121874145	-15659.970644181656
1.3920111853802764	0.8680950161174137	0.001847325078606127	4.753445043099294e-4	7.969072991806835e-4	0.010418832627541513	0.03803802921519473	0.10221506423327721	0.3076176621106089	0.08976714755232718	0.38764525763550456	0.3035160198076169	8.327123508621476	0.18575731142340154	0.03788044816269584	-15661.533625756318
1.413435261629698	0.8651395243437475	0.001880289551198857	4.724086281123334e-4	7.94714823756489e-4	0.010426213269672083	0.03742752526793419	0.10693917445997152	0.2524081121447315	0.07829873919714585	0.38601741693378666	0.3005643737871472	8.470723222375113	0.18740749061272172	0.037930845384487995	-15657.454497162826
1.5983021940259505	0.855602989150387	0.0018766050068910758	4.6687129629224106e-4	7.693341837815927e-4	0.008952558262276367	0.03856055123720095	0.09623794872600282	0.23764684730877844	0.08408071006017705	0.3887493718862226	0.2964844621571826	8.763583541246076	0.18924580821668624	0.038477629912710656	-15656.327894278862
1.5769351211634224	0.86630001926276	0.001869640726624852	4.743678158070483e-4	7.694913013329981e-4	0.009034374277548905	0.03802045893362584	0.09982535162222562	0.2713550993388251	0.08315589415392255	0.3847896223539689	0.29511192832719874	8.710790356336826	0.18700658182045574	0.03802271325622213	-15653.383206952873
1.66807038857433	0.867328917442275	0.0018530010184665355	4.86536734180474e-4	7.803701524583456e-4	0.00875774158386613	0.038211891807211525	0.09815265645321737	0.27841630320222294	0.07714234072064408	0.3804990462677021	0.3013824763627732	8.93922875478733	0.18935953416105764	0.0378315358349046	-15654.334027301378
1.6057041658108184	0.8700952884282814	0.0018392409778432758	4.796168034020169e-4	7.796472882154134e-4	0.008885647838864226	0.03829766512797986	0.08879358717781503	0.2851988944562726	0.08663145928546485	0.37849781846508573	0.30077013885713977	9.149222613943975	0.18958394029425182	0.03805404568331691	-15654.171427792115
1.4042388095777918	0.8307747614653075	0.0019507942161847347	4.358191041965777e-4	7.666623953980414e-4	0.009942328625211065	0.03924476363037046	0.06089866328440932	0.27061301822258954	0.09798900519002417	0.3939364996187231	0.2883675096129706	9.077784397222082	0.1892350345910172	0.04061294358980169	-15658.341440975208
1.3526769256850661	0.7888047907176441	0.0019669688062553935	4.5916949289759323e-4	8.033599193891981e-4	0.010604341831532235	0.039845515142146536	0.06798730627822469	0.2501929840537883	0.0976087879770543	0.40577975298555763	0.30532861250006205	9.434102480965207	0.19975351227135818	0.04266082653879977	-15657.251513769404
1.176216644450475	0.7986260233622052	0.001966719143086236	4.3255162106865087e-4	7.375043965244452e-4	0.011352442718298106	0.039723358434077066	0.08355446852702209	0.2581435091153335	0.09342222028921	0.40102477069764575	0.2797470057624955	8.875775512107547	0.1891928610211482	0.042928909729300704	-15656.30457805076
1.3631120249867759	0.7850626310086063	0.0019687449691974408	4.4716342820513095e-4	7.710636716860914e-4	0.010193352927610878	0.038603832593883454	0.07980357296606877	0.2932459125864004	0.09495530525862934	0.4044657710650744	0.292952157628631	8.925926629112235	0.19489347110953456	0.042809396761243713	-15655.908584775652
1.5092113108759462	0.7664235658885026	0.0019622481350941036	4.6877722835324335e-4	7.819797768803362e-4	0.009466749049111824	0.039308972319410655	0.07772013247827265	0.28760484409042214	0.06092527772769037	0.4068572629511121	0.30484757125356937	9.46039662537404	0.20199745406935085	0.04384630543189291	-15654.41500359417
1.4087656103137656	0.8383077202950393	0.0019033659046972142	4.3863616600479623e-4	7.642830376580073e-4	0.009724852741654137	0.0384946072818222	0.07911642411143412	0.29862704208169283	0.07459295141350283	0.3883002950208894	0.2898843526596013	8.997031925841142	0.18661992598088104	0.040353800445310124	-15654.198612073511
1.54651176925513	0.8221010095909719	0.0018713807116479443	4.5441407663015203e-4	7.631940891005425e-4	0.009065100233984354	0.038859167424868765	0.08314282459722547	0.2743905549549284	0.0660984448653327	0.39262733619251194	0.2932566229908589	8.799105279922387	0.19176555838333192	0.04039336162890487	-15652.034557495977
1.439772202695825	0.8113601141886806	0.0018851577296122425	4.579598656524951e-4	7.510063200152136e-4	0.009657389502968655	0.03872401166137879	0.08290072453388991	0.2936832839887059	0.10636402075987468	0.3916878881275884	0.2899882859173704	8.755243207321248	0.19249088626790156	0.04116060553169631	-15654.66792406339
1.4616772167916807	0.8245868668371771	0.0018891793009244253	4.592461111128353e-4	7.444219275398202e-4	0.009389641946286819	0.038655626399376725	0.08650156771199377	0.2973612182621318	0.12143392252350566	0.39065265706498903	0.2863678898552512	8.697429716855053	0.1899837799070124	0.040492815782457274	-15655.253498413318
1.7655257902897181	0.8430058104420568	0.001883474854238761	4.986805009484172e-4	7.946734947831521e-4	0.008427810594431599	0.03844150990023842	0.06588107296574566	0.2337659794583355	0.08728791725028447	0.39062475774293365	0.3179956395565259	9.12503260060118	0.19410674064522626	0.038679177362513646	-15655.18081461051
1.7165170755241361	0.8990303345220705	0.001816364418030701	4.808232404817459e-4	7.750259984516765e-4	0.008408767394139167	0.03751999484292746	0.08943163381398138	0.23283192202200717	0.0801177194306247	0.3723229092579855	0.29783074911055957	8.550158287041217	0.18248466490152546	0.03623665808470302	-15654.347357532435
1.6908347044548797	0.8531472167936359	0.0018415971517684684	4.543840450428144e-4	7.414308312765581e-4	0.007963766717621341	0.03768128671539687	0.093634761422329807	0.21942881582468088	0.07054357898310527	0.3847382743728268	0.28540720810354336	8.841595662413447	0.18420811753182476	0.03918423189026497	-15653.504926729525
1.7150042772308935	0.8439511647134387	0.0018479778942720403	4.452481594361743e-4	7.202870865086118e-4	0.007663515550745059	0.03790975537506592	0.09168571145120036	0.21927281186539468	0.06982861870694518	0.3808310323652681	0.27979491400224465	8.611575197331998	0.1838915940773124	0.03958655360545821	-15654.600055102408
1.7115810570162264	0.8623873845570853	0.0018371309337091013	4.6070304413964135e-4	7.320973542515488e-4	0.007937459658735399	0.037919553059715914	0.09932348859557048	0.21230778491673122	0.05602536998942224	0.37507706940753927	0.2861075544528535	8.885894216435707	0.18514694651553018	0.03866660213568502	-15655.533391520752
1.7423756689876804	0.843755605089185	0.0018684210959234824	4.2888576500365325e-4	7.062912859369673e-4	0.00739660502304299	0.03856618665619735	0.08749227888609773	0.18858038122222281	0.04450909341810158	0.38243927277371215	0.27392961002594024	8.627294952199525	0.18194296308923044	0.0397341629343466	-15656.638241486404
1.7181280955200426	0.8333834439079281	0.0019114600072437612	4.2142539496363397e-4	7.418415796290306e-4	0.007899730973231989	0.03823376127204269	0.07057803770757111	0.183822216753883	0.05688184863730811	0.38871975090442773	0.2942588337646835	8.714546074275866	0.18661938452321264	0.03977054260313972	-15658.205252686534
1.5849121366415124	0.8800220241405748	0.0018502928004111854	4.426144413372724e-4	7.279840195887808e-4	0.008599526715798248	0.03751295768713347	0.09044233425355687	0.22984513024498326	0.050414219772660356	0.37723734825523964	0.29306037365875787	8.780576506418157	0.18130529060193187	0.03802235028918926	-15654.1065879696
1.5849121366415124	0.8800220241405748	0.0018502928004111854	4.426144413372724e-4	7.279840195887808e-4	0.008599526715798248	0.03751295768713347	0.09044233425355687	0.22984513024498326	0.050414219772660356	0.37723734825523964	0.29306037365875787	8.780576506418157	0.18130529060193187	0.03802235028918926	-15654.1065879696
1.639792286523463	0.8793691719886132	0.0018657868145363452	4.4819064403584224e-4	7.51005241908383e-4	0.008605475611600051	0.03769056769772217	0.07922746593241031	0.24520615284841282	0.05918384689243997	0.3768702364152018	0.3006269560538391	8.89075451026184	0.18479180590661112	0.03774366898146653	-15655.003387238628
1.6103642504931073	0.8952791060004968	0.0018126732471013419	4.412255396401883e-4	7.357671642985533e-4	0.008519390037316929	0.03721682567171317	0.08365907944595861	0.26741924754788354	0.0731823098749719	0.3734533837143778	0.291232642523476	8.998112545894767	0.18004956941939498	0.03741428484740969	-15653.194240346647
1.7709317353782317	0.8851908590241563	0.0018226156161787928	4.3170863375334884e-4	7.387529489254549e-4	0.007663819678460606	0.03742141389448041	0.09299704810258586	0.22343155842956416	0.07825111018548285	0.3734472012471617	0.29009140902055774	8.665923144338175	0.18121294445158473	0.0373287900985419	-15651.132430660393
1.7709317353782317	0.8851908590241563	0.0018226156161787928	4.3170863375334884e-4	7.387529489254549e-4	0.007663819678460606	0.03742141389448041	0.09299704810258586	0.22343155842956416	0.07825111018548285	0.3734472012471617	0.29009140902055774	8.665923144338175	0.18121294445158473	0.0373287900985419	-15651.132430660393
